Id,fwd,lag_d,noc,gy,ay,noi,UMC,firm,MSA,tbm,tbru,PAG,npr,fpr,FT,FS
6449,11,834,20,1997,1995,2,718,699007,16,8,0.65626,5250246.625,1,0,2,0
6450,14,307,17,1986,1985,2,704,404330,553,9,0.19754,4193561,1,1,3,
6451,42,594,36,1998,1996,3,707,560270,261,10,0.32,5396278.3,1,0,2,8
6452,133,956,57,2000,1997,3,709,722326,168,5,0.32,5629575,15,0,2,124
6453,0,1814,20,1999,1994,1,711,280070,305,7,0.61226,4839899.429,5,0,2,256
6454,120,869,17,1994,1992,6,718,280070,168,9,0.6173,4753736.889,4,0,2,344
6455,39,855,20,1995,1992,4,710,386735,16,11,0.42977,4889143.273,0,0,2,102
6456,21,664,8,1981,1979,3,714,395480,142,6,0.27779,3751601.5,0,0,2,62
6457,11,708,8,1997,1995,1,360,28105,261,9,0.37039,5095516.222,2,12,2,
6458,52,687,27,1999,1997,3,705,373780,32,3,0.44445,5164612,0,0,2,20
6459,36,1166,25,1990,1987,2,712,0,518,10,0.74,4337603.9,0,0,1,
6460,37,865,13,1997,1995,7,711,551495,261,15,0.43558,5185851.6,2,12,2,13
6461,16,636,15,1988,1986,2,341,90740,40,7,0.73471,4098982.857,1,0,2,
6462,62,817,14,1999,1996,4,705,211480,553,13,0.62725,5521117.077,3,3,3,
6463,54,631,17,1989,1987,2,360,280070,294,8,0.71876,4386530.625,1,0,2,403
6464,58,1042,18,1999,1996,5,709,797371,538,18,0.84573,5413827.556,4,4,3,63
6465,18,1574,36,1997,1992,1,715,373780,268,3,0,5132084.667,4,1,2,8
6466,6,736,16,1999,1997,1,358,635240,252,6,0.66669,5172257.833,1,0,2,86
6467,13,767,18,1992,1990,4,706,280070,302,11,0.4463,4913695.364,1,0,2,383
6468,0,1301,8,1998,1995,3,435,597315,302,6,0.66669,4826184.833,27,5,6,
6469,45,706,30,1998,1996,1,715,280070,243,13,0.14202,5437198.462,0,0,2,225
6470,51,1254,56,1999,1996,1,705,0,142,14,0.36736,5496575.643,13,0,1,
6471,13,1033,15,1997,1995,10,714,252865,553,20,0.83,5277854.85,3,0,3,331
6472,45,748,8,1999,1997,1,705,0,305,13,0.76926,5168158.615,0,0,1,
6473,11,1286,17,2000,1997,2,715,639685,47,5,0.64,5354566.2,0,0,2,15
6474,4,447,5,1993,1992,1,434,693417,553,1,0,4471162,4,0,3,
6475,11,907,22,1999,1997,2,375,636035,553,3,0.66667,5522441,0,0,3,
6476,28,397,12,1994,1993,4,715,278220,238,2,0,4820517,0,1,2,25
6477,72,1142,3,1992,1989,2,711,115865,16,9,0.51854,4720178.444,0,0,2,
6478,6,616,25,1995,1993,7,345,755619,108,7,0.449,4727071.714,1,0,2,9
6479,14,1051,11,1994,1991,3,73,417735,553,7,0.24491,4654686.429,4,2,3,
6480,2,711,9,1998,1996,3,358,280070,60,10,0.72,5145409.1,16,0,2,225
6481,11,561,14,1996,1995,1,379,0,47,2,0,4919485,0,1,1,
6482,6,763,34,1999,1997,3,710,755619,108,16,0.75785,5408616.188,1,0,2,18
6483,37,852,23,1996,1994,2,342,386735,233,9,0.51854,4325575.222,3,0,2,120
6484,7,1112,13,1999,1996,3,358,211530,553,2,0.5,5550867.5,1,4,3,
6485,4,1149,9,1996,1993,2,719,202675,156,16,0.86724,4748414.625,1,0,2,22
6486,65,1196,36,1998,1995,5,386,705286,261,24,0.84034,4641981.417,9,8,2,0
6487,51,466,17,1994,1993,2,345,0,504,17,0.61592,4662465.647,0,0,1,
6488,46,967,8,1993,1991,2,711,280070,553,3,0.44445,4554371.667,0,0,2,373
6489,47,852,23,1992,1989,1,701,147706,69,7,0.24491,4552535.571,0,1,2,
6490,13,876,31,1998,1995,4,345,551495,261,5,0.72,5346093.4,4,0,2,13
6491,48,949,34,1999,1997,3,345,250060,86,2,0.5,5430991.5,1,0,2,112
6492,21,718,9,1996,1994,2,455,386735,60,13,0.67459,4856312.692,6,5,2,120
6493,19,1595,14,1999,1995,4,382,160890,32,7,0,5263875.571,4,0,3,96
6494,15,848,20,1998,1996,3,711,551495,261,7,0.61227,5284619.143,0,0,2,14
6495,7,812,8,1996,1994,2,706,597550,103,15,0.50668,5011621.6,21,0,2,168
6496,110,798,51,1997,1995,1,370,795471,302,5,0.8,5318941.4,0,0,2,72
6497,20,785,70,1996,1994,2,235,676549,168,10,0.18,4738482.8,5,0,2,2
6498,16,873,13,1997,1994,1,345,0,261,0,0,0,4,0,1,
6499,16,827,12,1992,1989,4,360,864032,553,2,0.5,4704517.5,1,1,3,
6500,220,649,2,1998,1996,2,709,743962,261,8,0.68752,5243280.75,0,0,2,
6501,69,369,16,1994,1993,1,463,0,268,7,0.61226,4627306.857,2,2,1,
6502,0,568,40,1995,1993,5,712,80495,537,2,0,4826552.5,1,1,3,
6503,43,708,2,1990,1988,2,477,534825,97,11,0.6777,3995670.455,0,0,2,3
6504,4,1063,5,1988,1986,2,712,147695,32,9,0.6173,4340087.667,1,0,2,89
6505,111,371,20,1996,1995,1,463,708622,256,34,0.80627,4666162.235,0,4,2,
6506,7,1523,5,2000,1996,1,709,654319,553,18,0.82103,5500302.222,2,2,3,72
6507,5,1219,8,1997,1994,1,382,864017,553,8,0.375,4729815.125,0,0,3,147
6508,15,1398,28,1999,1996,2,704,416525,553,13,0.37872,5471934.077,5,1,3,
6509,37,1079,18,1998,1995,2,710,726369,142,12,0.79169,5351486.833,2,0,2,
6510,52,946,23,2000,1997,3,382,280070,36,12,0.29168,5447443.667,5,3,2,240
6511,58,1608,13,1998,1994,1,711,0,60,15,0.34668,4589495.133,29,3,1,
6512,23,1257,52,2000,1997,2,370,566545,588,8,0.21876,5683475.625,3,0,3,93
6513,37,656,33,1994,1992,1,702,353575,173,11,0.66118,3558994.909,1,0,2,
6514,87,813,5,1990,1987,2,434,599730,168,1,0,4671772,0,0,2,
6515,19,302,4,1995,1994,6,705,403735,553,14,0.73471,4942479.429,0,0,3,248
6516,11,1407,12,1988,1985,3,704,508505,69,4,0,4442797.5,0,0,2,
6517,6,767,10,1995,1993,3,715,686822,240,5,0.56,5075277.4,1,0,2,3
6518,9,1057,8,1993,1990,2,700,189365,553,8,0.65626,4588593.125,0,1,3,
6519,8,466,5,1995,1993,2,709,698466,156,11,0.64464,4583239.909,2,0,2,
6520,21,655,23,1992,1990,1,324,336405,232,19,0.77009,4448445.421,3,3,2,
6521,2,628,15,1994,1993,2,340,864032,553,5,0.56,4444270.8,0,1,3,
6522,24,424,5,1989,1988,1,701,0,553,5,0.48,4345213.4,1,0,5,
6523,82,739,37,1999,1997,1,380,0,32,5,0.56,5326672.2,26,2,1,
6524,110,882,5,1994,1991,2,714,0,16,5,0,5172557.6,0,0,1,
6525,0,510,20,1980,1979,2,370,623690,47,3,0.66667,3929050.667,1,0,2,
6526,10,951,10,1992,1989,3,700,360475,553,4,0.625,4714768.75,0,3,3,
6527,8,1049,40,1998,1995,1,128,0,506,5,0.64,4735872,1,3,1,
6528,36,705,5,1998,1996,4,600,5795,261,5,0.8,4924648.8,0,0,2,0
6529,60,893,17,1994,1991,1,711,278220,238,9,0.19754,4891112.556,1,1,2,23
6530,71,1133,20,1988,1985,1,386,0,537,2,0.5,4593091.5,7,1,1,
6531,11,1162,37,1994,1991,3,700,685262,168,42,0.69392,3061841.667,6,2,2,
6532,9,1176,13,2000,1997,8,718,252865,553,7,0.61227,5676545.714,2,0,3,330
6533,109,963,67,1998,1995,5,382,130185,47,113,0.84323,4641147.805,26,16,2,
6534,149,741,5,1994,1992,1,434,0,108,7,0.6939,4912230,0,0,1,
6535,9,1289,25,2000,1996,1,345,864055,16,32,0.32816,5056749.219,0,4,2,0
6536,331,931,22,1998,1995,4,455,0,230,23,0.81666,5196166.13,20,0,1,
6537,9,692,2,1982,1980,2,714,597550,186,7,0.65307,3985622.857,0,0,2,197
6538,20,1471,20,1992,1988,3,345,147695,32,18,0.67285,4640179.667,0,0,2,110
6539,3,945,1,1995,1992,1,345,358975,553,5,0.56,4751765.2,0,2,3,242
6540,6,1205,6,1998,1995,2,84,481160,553,11,0.74382,5348983.182,1,4,3,
6541,26,713,7,1990,1988,1,345,313885,597,4,0.375,4392941,0,6,3,
6542,32,1062,6,1987,1984,1,703,280230,538,9,0.49383,4309217,0,0,3,369
6543,41,1166,1,1986,1983,2,358,280070,168,5,0.56,4360244.8,2,0,2,364
6544,13,609,24,1999,1997,1,715,280070,16,15,0.58668,5438258.267,1,0,2,240
6545,42,1149,26,1996,1993,4,703,581270,553,7,0.4898,5163924.143,2,1,3,173
6546,13,760,38,1995,1993,1,273,0,260,11,0.77688,4783335.364,0,0,1,
6547,35,956,3,1996,1993,3,713,280070,137,10,0.48,5084492.4,1,8,2,301
6548,8,852,10,1998,1996,1,707,746468,261,16,0.1172,5149070.5,7,0,2,
6549,32,833,8,1989,1987,2,700,597895,32,3,0.44445,4623932.667,0,0,2,
6550,4,929,21,1998,1996,1,714,0,13,21,0.52609,4458346.81,0,0,1,
6551,24,1099,12,1998,1995,3,702,745566,49,12,0.77781,4873314.667,10,1,2,
6552,53,698,20,1999,1997,2,455,0,168,26,0.76335,5260072.385,0,0,1,
6553,13,921,31,1996,1993,3,345,211480,553,11,0,5147917.909,0,8,3,161
6554,19,789,26,1991,1988,5,382,303220,553,6,0.44445,4669729.5,1,2,3,
6555,34,1086,6,1999,1996,2,707,0,232,19,0.70915,4677389.158,4,1,1,
6556,50,1257,7,1988,1984,1,709,581270,553,9,0.74075,4435187.111,1,0,3,105
6557,11,693,7,1989,1987,1,382,581270,553,5,0.56,4671043.6,0,0,3,121
6558,62,599,8,1995,1994,2,719,280070,305,27,0.84778,4870442.741,1,0,2,256
6559,44,1061,1,1993,1990,3,463,696574,79,4,0.625,4436136.5,1,2,2,
6560,63,747,9,1986,1984,1,370,260265,142,3,0,4435409.667,13,1,2,
6561,18,1050,4,1993,1990,2,235,810153,553,16,0.76566,4567542.875,1,3,3,
6562,3,1112,58,1997,1994,3,717,358975,553,8,0.59376,5209161.25,5,1,3,254
6563,32,957,18,1988,1986,3,705,442205,168,3,0,4253090.667,0,6,2,28
6564,2,1723,6,1998,1994,2,715,280070,60,1,0,5307490,1,0,2,256
6565,36,893,23,1987,1985,2,365,618190,32,1,0,4445177,0,0,2,
6566,12,974,8,1999,1996,4,711,278220,546,16,0.75784,5307557.688,0,0,2,41
6567,6,1208,7,1999,1996,2,345,755964,261,6,0,5425187.833,0,0,2,
6568,45,1162,17,1994,1991,3,714,386735,16,5,0.8,4684914.6,0,0,2,105
6569,6,1064,9,1982,1979,1,463,788148,142,34,0.76301,3878087.353,1,0,2,114
6570,4,791,20,1997,1995,2,345,755619,108,1,0,5036316,2,0,2,14
6571,18,1385,25,1995,1991,2,345,570160,108,5,0.32,4962860,2,1,2,70
6572,11,769,12,1997,1995,1,348,532110,553,9,0.69137,5168489.778,1,4,3,138
6573,65,1015,29,2000,1997,3,379,405790,536,9,0.64198,5648053.444,0,3,3,31
6574,136,383,5,1985,1984,1,708,175040,537,5,0.56,4111294.4,0,0,3,
6575,5,1197,14,2000,1997,6,386,441575,553,2,0,5731002,0,8,3,0
6576,6,1061,8,1993,1990,1,700,160890,252,9,0.74076,4108174.667,2,1,2,137
6577,13,1251,5,2000,1996,4,345,211480,553,3,0.44445,5373336.667,0,0,3,
6578,11,1051,38,2000,1997,3,709,769778,142,29,0.69207,5538274.138,12,6,2,
6579,20,802,16,1998,1996,1,370,566545,588,14,0.55104,5114181.714,1,6,3,84
6580,7,420,9,1994,1993,1,708,0,302,16,0.64846,4914792.875,5,0,1,
6581,20,743,6,1991,1989,1,708,34060,553,0,0,0,2,0,3,
6582,64,855,43,1997,1995,3,370,706518,261,1,0,5546377,3,0,2,304
6583,6,1286,15,1999,1996,5,715,252865,553,2,0.5,5272368,18,6,3,331
6584,102,827,10,1995,1993,2,700,403735,553,7,0.24491,5239765.429,1,0,3,242
6585,15,923,14,1985,1982,1,386,0,168,4,0.5,3372827.5,2,0,1,
6586,5,833,13,2000,1997,1,712,789656,538,2,0,5536279,1,0,2,262
6587,11,813,11,2000,1997,2,711,280070,251,7,0.61227,5643229,0,0,2,240
6588,22,704,24,1996,1994,3,358,692074,261,8,0.65626,4841849.125,1,1,2,0
6589,3,789,18,1998,1996,2,345,105280,16,2,0.5,5401946,0,0,2,3
6590,57,942,13,1994,1991,1,714,755619,108,7,0.61227,4851271.857,3,2,2,11
6591,25,603,8,1992,1991,6,180,322595,553,1,0,4415049,0,5,3,15
6592,3,743,3,1997,1995,1,710,686124,261,26,0.73082,5150073.269,2,0,2,1
6593,78,873,49,1997,1995,3,713,373780,268,17,0.62977,5174923.353,4,1,2,15
6594,16,803,14,1997,1995,1,358,635240,252,7,0.61226,4980587.714,3,0,2,87
6595,40,1426,11,1999,1995,1,705,80370,537,2,0,4681924,0,6,3,
6596,21,1005,4,1998,1995,7,714,547655,32,13,0.48524,5241633.615,7,0,2,2
6597,24,470,20,1993,1992,1,702,210591,142,19,0.80333,4503029.579,0,0,2,
6598,10,750,22,1993,1991,5,370,699553,302,5,0.56,4368483,2,0,2,
6599,30,658,13,1981,1979,3,700,204805,60,7,0.8572,3982646.143,0,0,2,
6600,13,1117,51,2000,1997,1,714,776432,279,23,0.62383,5551383.826,0,0,3,
6601,8,984,22,1998,1995,1,711,105280,60,9,0.6173,5335470.667,0,0,2,2
6602,15,1195,17,2000,1997,2,382,768524,268,17,0.55364,5507747.529,25,0,2,
6603,51,865,21,1991,1989,1,382,49205,32,6,0.27779,4542816.167,1,1,2,
6604,34,981,2,1985,1983,2,711,256580,233,8,0.59376,4226314.25,0,0,2,94
6605,12,949,16,1999,1997,5,710,596125,232,5,0.72,5606961,0,2,2,32
6606,12,946,11,1987,1984,1,700,280070,588,5,0,4350121.6,0,0,2,369
6607,8,760,7,1993,1991,2,235,581270,553,8,0.65626,4889052,0,1,3,162
6608,26,735,9,1995,1993,4,379,280070,261,15,0.24001,5230581.4,1,0,2,301
6609,337,1373,10,1987,1983,1,705,0,261,10,0.72,4325122.9,1,0,1,
6610,21,763,19,1998,1996,4,713,864047,260,2,0.5,5415501.5,0,0,2,59
6611,7,914,9,1982,1980,1,714,404330,553,5,0.32,3869128.6,0,0,3,
6612,14,904,16,1997,1995,5,701,92420,234,22,0.79757,4951139.364,16,9,2,
6613,9,928,18,1995,1992,1,84,709737,142,8,0.21876,5080764.5,0,0,2,
6614,13,825,21,2000,1997,2,707,280070,26,11,0.84301,5211664.909,0,0,2,240
6615,54,809,2,1998,1996,1,360,624325,251,7,0.65307,5307730,0,0,2,7
6616,13,1083,42,1995,1992,3,345,0,168,4,0.375,5020073.5,0,0,1,
6617,26,442,31,1999,1997,2,715,750992,16,17,0.82354,5097019.647,1,5,2,
6618,35,1432,36,2001,1997,3,706,280070,251,41,0.9174,5433874.78,40,11,2,240
6619,44,685,8,1989,1987,2,235,418575,553,2,0,4448843,0,1,3,
6620,4,1412,4,1996,1993,5,710,252865,553,11,0.56199,4718833.818,0,0,3,331
6621,150,1477,2,1997,1993,19,705,345775,289,9,0.66668,4813764.889,0,0,2,
6622,23,1390,27,1998,1994,2,382,687212,538,5,0.56,5144496.4,5,1,3,
6623,95,393,4,1992,1991,4,713,280070,35,7,0.61226,4693037.714,0,2,2,373
6624,22,1196,61,2000,1997,3,380,767115,168,28,0.78832,5258830.643,7,0,2,
6625,22,950,16,1983,1981,2,375,365520,69,19,0.67037,4076547.105,0,0,2,4
6626,3,784,14,1999,1997,2,709,148925,538,224,0.89343,5108769.571,16,19,2,
6627,9,1197,21,1988,1985,2,725,218550,169,9,0.71607,4482946.222,0,0,2,
6628,8,914,8,1992,1989,1,358,654319,553,8,0.40626,4647454,0,0,3,40
6629,11,531,10,1999,1997,1,715,377950,553,9,0.37039,5236614.556,1,0,3,
6630,37,1105,41,1998,1995,3,713,864038,16,23,0.80909,4853117.522,0,0,2,6
6631,22,1040,6,1986,1983,1,701,512710,232,14,0.76533,4219045.214,1,2,2,
6632,3,931,28,1999,1996,1,345,864055,261,1,0,5543850,0,0,2,0
6633,5,1070,6,1992,1989,3,380,76270,538,2,0,4800317,1,0,3,
6634,8,2111,9,1998,1993,2,382,280070,60,6,0.27779,4422989,0,0,2,301
6635,83,1523,44,1999,1995,2,714,654319,142,18,0.86427,5154408.056,0,1,2,67
6636,4,645,5,1981,1979,1,702,198905,232,4,0.375,3948938.25,1,0,2,4
6637,11,1280,8,2001,1997,1,713,863993,168,69,0.72297,5118520.913,23,9,2,58
6638,6,768,20,1997,1995,1,110,64490,215,7,0.77554,4483197.571,0,0,2,
6639,37,1021,17,1999,1997,1,705,864060,168,7,0.77554,5629033.571,0,0,2,1
6640,4,1618,36,1999,1995,5,250,147440,515,48,0.70664,4175563.938,1,3,3,
6641,17,1159,18,1998,1995,2,712,551495,261,7,0,5323713.714,1,0,2,13
6642,5,949,10,1992,1989,2,713,386735,154,6,0.66669,3859732.667,0,0,2,102
6643,11,337,9,1995,1994,1,307,698835,261,6,0.61112,4664166.167,0,0,2,
6644,53,680,16,1999,1997,6,709,750751,32,7,0.449,5648629.429,57,0,2,
6645,9,827,23,1999,1997,3,700,386735,16,10,0.82,5438763.6,2,0,2,139
6646,5,1287,62,1999,1996,2,700,466005,263,6,0.66669,5358929.5,0,0,2,73
6647,16,805,20,1997,1995,1,358,133435,553,9,0.5926,5308314.556,0,2,3,
6648,37,853,18,1997,1994,2,713,278220,254,51,0.80437,4951152.843,2,1,2,29
6649,20,1120,10,1998,1995,1,340,589355,69,8,0.40626,4866265,0,4,2,64
6650,2,963,20,1996,1994,2,705,472480,26,6,0.77781,4648749,0,0,2,0
6651,14,666,40,1999,1997,1,382,416525,553,4,0.375,5803871.75,0,2,3,
6652,45,666,10,1986,1984,5,347,136195,168,2,0.5,4340182.5,0,1,2,
6653,29,917,32,1994,1992,5,701,659597,526,9,0.74077,4777505.111,0,2,3,
6654,159,952,27,1988,1986,4,705,442205,186,19,0.67591,4275561.895,0,5,2,28
6655,20,1198,31,1998,1995,4,709,718083,261,10,0.66,5467567.5,2,0,2,1
6656,3,648,6,1999,1997,2,715,21435,553,3,0.44445,5471193.333,5,2,3,
6657,8,1180,16,1986,1983,3,710,280070,537,8,0,4157147.875,3,0,2,364
6658,87,1056,19,1992,1989,1,714,864014,154,29,0.66356,4743521.207,18,6,2,
6659,24,876,22,1994,1992,1,718,280070,261,11,0.1653,4796403.273,2,0,2,344
6660,22,1064,17,1999,1997,1,719,654319,142,7,0,5383934.429,7,0,2,75
6661,20,1007,19,1997,1994,2,348,789656,537,6,0,5326982.333,1,1,2,238
6662,103,1040,19,1995,1993,2,712,280070,16,22,0.70251,4933328.182,2,2,2,301
6663,7,825,11,1999,1996,2,712,280070,261,6,0,5560803.333,0,1,2,225
6664,7,886,14,1991,1989,3,345,581270,553,3,0.44445,4779691,3,2,3,125
6665,52,839,38,1988,1985,3,379,36785,151,12,0.76391,4445617.25,1,1,2,
6666,105,620,5,1998,1996,2,709,741737,16,17,0.81662,5436621.353,1,0,2,
6667,5,557,23,1998,1997,1,345,747619,538,24,0.67363,4905291.5,1,1,3,0
6668,2,1030,4,1992,1989,7,382,864017,553,12,0.7917,4605133.5,1,1,3,
6669,25,747,14,1995,1993,3,84,636035,553,2,0,5064075,0,1,3,
6670,3,1127,10,1999,1996,1,711,570160,108,10,0.64,4452171.4,0,0,2,59
6671,95,1399,73,1988,1985,2,341,0,261,47,0.77867,4185920.213,1,1,4,
6672,10,1009,4,1985,1982,3,700,278200,32,4,0.625,3747316.75,0,0,2,
6673,26,684,10,1999,1997,2,713,280070,538,3,0.44445,5585435.333,0,0,2,240
6674,13,966,2,1994,1991,6,345,390315,553,6,0.27779,4879492.5,1,0,3,
6675,14,1096,11,1999,1996,1,375,343790,261,12,0.75003,5587344.25,0,0,2,3
6676,27,886,12,1999,1996,5,434,234445,32,10,0.18,5157879.6,1,0,2,106
6677,3,1086,10,1996,1993,2,382,654319,553,15,0.50668,5093036.133,0,13,3,67
6678,55,644,10,1995,1993,2,235,608445,261,4,0.375,4907461,0,1,2,
6679,11,1121,37,1986,1983,1,375,260265,142,5,0.56,3905700,0,0,2,
6680,11,966,7,1990,1988,1,716,147695,32,4,0.5,4745328.75,3,6,2,110
6681,24,910,24,1997,1995,2,700,386735,305,6,0.5,5089000.833,0,0,2,132
6682,65,845,2,1997,1995,2,345,280070,538,6,0.44445,4725127.833,0,0,2,219
6683,3,894,7,1982,1979,3,708,250060,32,8,0.68752,3181774.375,0,0,2,42
6684,3,888,5,1995,1993,1,370,650955,526,11,0.51241,4896701.182,6,4,3,203
6685,26,1089,24,1996,1993,1,706,596125,232,11,0.29753,5035592.091,19,0,2,54
6686,58,830,6,1992,1990,3,718,280070,60,11,0.77689,4577997.545,0,0,2,383
6687,8,874,5,1998,1996,2,358,672689,553,3,0.44445,5472961.667,0,6,3,
6688,47,894,3,1995,1993,6,701,92420,30,8,0.46876,4973858.625,0,0,2,
